127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=13 HTTP/1.1" 200 3286
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/ HTTP/1.1" 200 3236
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=12 HTTP/1.1" 200 3250
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=28 HTTP/1.1" 200 3478
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=3 HTTP/1.1" 200 3371
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=6 HTTP/1.1" 200 3282
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=18 HTTP/1.1" 200 3485
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=32 HTTP/1.1" 200 3461
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=10 HTTP/1.1" 200 3402
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=30 HTTP/1.1" 200 3492
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=11 HTTP/1.1" 200 3283
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=14 HTTP/1.1" 200 3358
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=26 HTTP/1.1" 200 3549
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=23 HTTP/1.1" 200 3535
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=8 HTTP/1.1" 200 3385
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=2 HTTP/1.1" 200 3348
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=17 HTTP/1.1" 200 3291
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=19 HTTP/1.1" 200 3409
127.0.0.1 - - [30/Sep/2015:02:15:10 -0400] "GET /bodgeit/product.jsp?prodid=20 HTTP/1.1" 200 3464
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=21 HTTP/1.1" 200 3518
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=29 HTTP/1.1" 200 3500
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=31 HTTP/1.1" 200 3545
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=4 HTTP/1.1" 200 3312
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=5 HTTP/1.1" 200 3336
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=7 HTTP/1.1" 200 3440
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=9 HTTP/1.1" 200 3550
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=15 HTTP/1.1" 200 3352
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=16 HTTP/1.1" 200 3358
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=22 HTTP/1.1" 200 3308
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=24 HTTP/1.1" 200 3251
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=25 HTTP/1.1" 200 3266
127.0.0.1 - - [30/Sep/2015:02:15:11 -0400] "GET /bodgeit/product.jsp?prodid=27 HTTP/1.1" 200 3472
127.0.0.1 - - [30/Sep/2015:02:15:12 -0400] "GET /bodgeit/advanced.jsp HTTP/1.1" 200 3262
127.0.0.1 - - [30/Sep/2015:02:15:12 -0400] "GET /bodgeit/register.jsp HTTP/1.1" 200 2493
127.0.0.1 - - [30/Sep/2015:02:15:12 -0400] "GET /bodgeit/score.jsp HTTP/1.1" 200 4133
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "POST /bodgeit/login.jsp HTTP/1.1" 200 1950
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jsppassword.jsp HTTP/1.1" 404 1052
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jsphome.jsp HTTP/1.1" 404 1044
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspabout.jsp HTTP/1.1" 404 1046
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspcontact.jsp HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jsplogout.jsp HTTP/1.1" 404 1048
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspbasket.jsp HTTP/1.1" 404 1048
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspsearch.jsp HTTP/1.1" 404 1048
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=6 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=5 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=3 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=2 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=7 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=4 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jspproduct.jsp?typeid=1 HTTP/1.1" 404 1050
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/ HTTP/1.1" 200 3298
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/index.jsp HTTP/1.1" 404 1028
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/index.php HTTP/1.1" 404 1028
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/index.html HTTP/1.1" 404 1030
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/index.asp HTTP/1.1" 404 1028
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/index.txt HTTP/1.1" 404 1028
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/index.omg HTTP/1.1" 404 1028
